Graph,Nodes,Optimal_Size,Heuristic,Average_Size,Best_Size,Worst_Size
tree,540,233,Maximum Degree Greedy,240.67333333333335,237,245
tree,540,233,Greedy Independent Cover,233.0,233,233
tree,540,233,Sorted ListLeft,261.25333333333333,253,268
tree,540,233,Sorted ListRight,451.06666666666666,438,459
tree,540,233,DFS,336.0,336,336
tree,545,235,Maximum Degree Greedy,240.56,236,245
tree,545,235,Greedy Independent Cover,235.0,235,235
tree,545,235,Sorted ListLeft,262.46,255,274
tree,545,235,Sorted ListRight,451.0133333333333,438,461
tree,545,235,DFS,339.0,339,339
tree,550,235,Maximum Degree Greedy,245.02333333333334,240,250
tree,550,235,Greedy Independent Cover,235.0,235,235
tree,550,235,Sorted ListLeft,264.94666666666666,258,272
tree,550,235,Sorted ListRight,457.4433333333333,448,466
tree,550,235,DFS,341.0,341,341
tree,555,236,Maximum Degree Greedy,243.38,240,249
tree,555,236,Greedy Independent Cover,236.0,236,236
tree,555,236,Sorted ListLeft,264.4033333333333,257,272
tree,555,236,Sorted ListRight,459.1333333333333,448,469
tree,555,236,DFS,343.0,343,343
tree,560,231,Maximum Degree Greedy,241.04,237,246
tree,560,231,Greedy Independent Cover,231.0,231,231
tree,560,231,Sorted ListLeft,265.36333333333334,256,275
tree,560,231,Sorted ListRight,461.17,449,471
tree,560,231,DFS,347.0,347,347
tree,565,238,Maximum Degree Greedy,245.62666666666667,242,250
tree,565,238,Greedy Independent Cover,238.0,238,238
tree,565,238,Sorted ListLeft,271.5,262,280
tree,565,238,Sorted ListRight,468.2,457,479
tree,565,238,DFS,351.0,351,351
tree,570,239,Maximum Degree Greedy,248.36666666666667,243,256
tree,570,239,Greedy Independent Cover,239.0,239,239
tree,570,239,Sorted ListLeft,273.19,264,282
tree,570,239,Sorted ListRight,471.6933333333333,461,481
tree,570,239,DFS,354.0,354,354
tree,575,248,Maximum Degree Greedy,254.45333333333335,250,259
tree,575,248,Greedy Independent Cover,248.0,248,248
tree,575,248,Sorted ListLeft,276.9066666666667,268,285
tree,575,248,Sorted ListRight,477.82666666666665,469,488
tree,575,248,DFS,357.0,357,357
tree,580,249,Maximum Degree Greedy,256.96,253,263
tree,580,249,Greedy Independent Cover,249.0,249,249
tree,580,249,Sorted ListLeft,279.9066666666667,271,289
tree,580,249,Sorted ListRight,482.1,472,492
tree,580,249,DFS,361.0,361,361
tree,585,251,Maximum Degree Greedy,260.7966666666667,256,267
tree,585,251,Greedy Independent Cover,251.0,251,251
tree,585,251,Sorted ListLeft,280.96666666666664,272,291
tree,585,251,Sorted ListRight,483.86333333333334,476,494
tree,585,251,DFS,365.0,365,365
tree,590,251,Maximum Degree Greedy,258.7966666666667,255,264
tree,590,251,Greedy Independent Cover,251.0,251,251
tree,590,251,Sorted ListLeft,282.09,275,289
tree,590,251,Sorted ListRight,487.17,476,498
tree,590,251,DFS,367.0,367,367
tree,595,256,Maximum Degree Greedy,264.28,260,270
tree,595,256,Greedy Independent Cover,256.0,256,256
tree,595,256,Sorted ListLeft,286.74,277,295
tree,595,256,Sorted ListRight,493.49666666666667,483,506
tree,595,256,DFS,371.0,371,371
tree,600,259,Maximum Degree Greedy,266.5966666666667,263,271
tree,600,259,Greedy Independent Cover,259.0,259,259
tree,600,259,Sorted ListLeft,289.2266666666667,278,298
tree,600,259,Sorted ListRight,499.31666666666666,491,509
tree,600,259,DFS,374.0,374,374
tree,605,258,Maximum Degree Greedy,267.66,263,273
tree,605,258,Greedy Independent Cover,258.0,258,258
tree,605,258,Sorted ListLeft,290.06,282,297
tree,605,258,Sorted ListRight,500.61333333333334,491,514
tree,605,258,DFS,377.0,377,377
tree,610,263,Maximum Degree Greedy,272.68666666666667,266,278
tree,610,263,Greedy Independent Cover,263.0,263,263
tree,610,263,Sorted ListLeft,293.79333333333335,287,303
tree,610,263,Sorted ListRight,506.41,497,515
tree,610,263,DFS,380.0,380,380
tree,615,262,Maximum Degree Greedy,273.97333333333336,268,280
tree,615,262,Greedy Independent Cover,262.0,262,262
tree,615,262,Sorted ListLeft,293.2133333333333,286,301
tree,615,262,Sorted ListRight,508.49666666666667,499,518
tree,615,262,DFS,383.0,383,383
tree,620,262,Maximum Degree Greedy,271.06,266,275
tree,620,262,Greedy Independent Cover,262.0,262,262
tree,620,262,Sorted ListLeft,294.76666666666665,285,303
tree,620,262,Sorted ListRight,510.46666666666664,501,521
tree,620,262,DFS,387.0,387,387
tree,625,262,Maximum Degree Greedy,270.42333333333335,266,275
tree,625,262,Greedy Independent Cover,262.0,262,262
tree,625,262,Sorted ListLeft,296.2366666666667,288,304
tree,625,262,Sorted ListRight,512.7533333333333,502,522
tree,625,262,DFS,390.0,390,390
tree,630,267,Maximum Degree Greedy,278.31666666666666,274,285
tree,630,267,Greedy Independent Cover,267.0,267,267
tree,630,267,Sorted ListLeft,301.52666666666664,293,312
tree,630,267,Sorted ListRight,519.0633333333334,511,528
tree,630,267,DFS,394.0,394,394
tree,635,267,Maximum Degree Greedy,276.7366666666667,271,283
tree,635,267,Greedy Independent Cover,267.0,267,267
tree,635,267,Sorted ListLeft,305.23333333333335,296,316
tree,635,267,Sorted ListRight,523.9733333333334,512,534
tree,635,267,DFS,398.0,398,398
tree,640,273,Maximum Degree Greedy,283.56333333333333,277,290
tree,640,273,Greedy Independent Cover,273.0,273,273
tree,640,273,Sorted ListLeft,308.3666666666667,299,317
tree,640,273,Sorted ListRight,530.2666666666667,521,539
tree,640,273,DFS,402.0,402,402
tree,645,276,Maximum Degree Greedy,284.7,280,292
tree,645,276,Greedy Independent Cover,276.0,276,276
tree,645,276,Sorted ListLeft,309.2966666666667,301,319
tree,645,276,Sorted ListRight,529.9566666666667,520,540
tree,645,276,DFS,407.0,407,407
tree,650,277,Maximum Degree Greedy,287.01,281,293
tree,650,277,Greedy Independent Cover,277.0,277,277
tree,650,277,Sorted ListLeft,311.44666666666666,303,320
tree,650,277,Sorted ListRight,533.5466666666666,523,544
tree,650,277,DFS,410.0,410,410
tree,655,277,Maximum Degree Greedy,288.9433333333333,283,297
tree,655,277,Greedy Independent Cover,277.0,277,277
tree,655,277,Sorted ListLeft,315.5566666666667,308,324
tree,655,277,Sorted ListRight,540.3666666666667,529,554
tree,655,277,DFS,413.0,413,413
tree,660,279,Maximum Degree Greedy,288.47333333333336,284,293
tree,660,279,Greedy Independent Cover,279.0,279,279
tree,660,279,Sorted ListLeft,314.76666666666665,306,323
tree,660,279,Sorted ListRight,540.7466666666667,530,550
tree,660,279,DFS,416.0,416,416
tree,665,279,Maximum Degree Greedy,290.68,284,296
tree,665,279,Greedy Independent Cover,279.0,279,279
tree,665,279,Sorted ListLeft,317.85,309,330
tree,665,279,Sorted ListRight,545.58,535,559
tree,665,279,DFS,419.0,419,419
tree,670,285,Maximum Degree Greedy,295.9,290,304
tree,670,285,Greedy Independent Cover,285.0,285,285
tree,670,285,Sorted ListLeft,319.4866666666667,311,328
tree,670,285,Sorted ListRight,549.32,538,561
tree,670,285,DFS,422.0,422,422
tree,675,291,Maximum Degree Greedy,299.11333333333334,295,305
tree,675,291,Greedy Independent Cover,291.0,291,291
tree,675,291,Sorted ListLeft,324.8933333333333,314,334
tree,675,291,Sorted ListRight,554.72,544,566
tree,675,291,DFS,426.0,426,426
tree,680,289,Maximum Degree Greedy,301.00666666666666,295,309
tree,680,289,Greedy Independent Cover,289.0,289,289
tree,680,289,Sorted ListLeft,327.0833333333333,316,338
tree,680,289,Sorted ListRight,560.74,550,570
tree,680,289,DFS,429.0,429,429
tree,685,293,Maximum Degree Greedy,305.7266666666667,300,312
tree,685,293,Greedy Independent Cover,293.0,293,293
tree,685,293,Sorted ListLeft,331.35333333333335,323,341
tree,685,293,Sorted ListRight,566.3066666666666,556,575
tree,685,293,DFS,432.0,432,432
tree,690,293,Maximum Degree Greedy,304.06666666666666,297,312
tree,690,293,Greedy Independent Cover,293.0,293,293
tree,690,293,Sorted ListLeft,332.75,325,342
tree,690,293,Sorted ListRight,568.3633333333333,558,581
tree,690,293,DFS,436.0,436,436
tree,695,295,Maximum Degree Greedy,303.78333333333336,297,311
tree,695,295,Greedy Independent Cover,295.0,295,295
tree,695,295,Sorted ListLeft,328.5133333333333,320,338
tree,695,295,Sorted ListRight,565.6933333333334,554,576
tree,695,295,DFS,439.0,439,439
tree,700,297,Maximum Degree Greedy,306.96,301,313
tree,700,297,Greedy Independent Cover,297.0,297,297
tree,700,297,Sorted ListLeft,333.3833333333333,325,341
tree,700,297,Sorted ListRight,573.4333333333333,564,584
tree,700,297,DFS,443.0,443,443
tree,705,296,Maximum Degree Greedy,311.49333333333334,304,317
tree,705,296,Greedy Independent Cover,296.0,296,296
tree,705,296,Sorted ListLeft,339.73333333333335,331,349
tree,705,296,Sorted ListRight,579.64,571,592
tree,705,296,DFS,446.0,446,446
tree,710,295,Maximum Degree Greedy,308.64666666666665,301,316
tree,710,295,Greedy Independent Cover,295.0,295,295
tree,710,295,Sorted ListLeft,342.2033333333333,334,353
tree,710,295,Sorted ListRight,583.26,573,592
tree,710,295,DFS,448.0,448,448
tree,715,307,Maximum Degree Greedy,319.28,313,328
tree,715,307,Greedy Independent Cover,307.0,307,307
tree,715,307,Sorted ListLeft,347.0566666666667,336,356
tree,715,307,Sorted ListRight,590.2233333333334,579,600
tree,715,307,DFS,452.0,452,452
tree,720,314,Maximum Degree Greedy,323.70666666666665,318,329
tree,720,314,Greedy Independent Cover,314.0,314,314
tree,720,314,Sorted ListLeft,346.91,338,356
tree,720,314,Sorted ListRight,591.99,581,603
tree,720,314,DFS,453.0,453,453
tree,725,309,Maximum Degree Greedy,318.91,314,326
tree,725,309,Greedy Independent Cover,309.0,309,309
tree,725,309,Sorted ListLeft,349.3933333333333,339,359
tree,725,309,Sorted ListRight,596.6366666666667,585,607
tree,725,309,DFS,458.0,458,458
tree,730,309,Maximum Degree Greedy,319.82,312,325
tree,730,309,Greedy Independent Cover,309.0,309,309
tree,730,309,Sorted ListLeft,350.36,342,360
tree,730,309,Sorted ListRight,599.4366666666666,587,611
tree,730,309,DFS,461.0,461,461
tree,735,313,Maximum Degree Greedy,325.0233333333333,318,331
tree,735,313,Greedy Independent Cover,313.0,313,313
tree,735,313,Sorted ListLeft,355.5133333333333,349,363
tree,735,313,Sorted ListRight,604.82,595,619
tree,735,313,DFS,464.0,464,464
tree,740,315,Maximum Degree Greedy,324.84,319,331
tree,740,315,Greedy Independent Cover,315.0,315,315
tree,740,315,Sorted ListLeft,355.17333333333335,348,364
tree,740,315,Sorted ListRight,606.16,596,620
tree,740,315,DFS,467.0,467,467
tree,745,319,Maximum Degree Greedy,328.72,324,336
tree,745,319,Greedy Independent Cover,319.0,319,319
tree,745,319,Sorted ListLeft,358.07666666666665,348,367
tree,745,319,Sorted ListRight,613.13,603,624
tree,745,319,DFS,470.0,470,470
tree,750,328,Maximum Degree Greedy,341.05333333333334,335,348
tree,750,328,Greedy Independent Cover,328.0,328,328
tree,750,328,Sorted ListLeft,368.02666666666664,359,378
tree,750,328,Sorted ListRight,621.27,613,632
tree,750,328,DFS,474.0,474,474
tree,755,323,Maximum Degree Greedy,336.49666666666667,330,344
tree,755,323,Greedy Independent Cover,323.0,323,323
tree,755,323,Sorted ListLeft,365.3466666666667,356,374
tree,755,323,Sorted ListRight,622.4133333333333,614,634
tree,755,323,DFS,477.0,477,477
tree,760,326,Maximum Degree Greedy,340.11333333333334,334,345
tree,760,326,Greedy Independent Cover,326.0,326,326
tree,760,326,Sorted ListLeft,368.01666666666665,357,378
tree,760,326,Sorted ListRight,626.5933333333334,616,640
tree,760,326,DFS,479.0,479,479
tree,765,327,Maximum Degree Greedy,340.48,334,348
tree,765,327,Greedy Independent Cover,327.0,327,327
tree,765,327,Sorted ListLeft,370.8833333333333,360,379
tree,765,327,Sorted ListRight,632.1266666666667,621,642
tree,765,327,DFS,483.0,483,483
tree,770,331,Maximum Degree Greedy,342.4633333333333,335,350
tree,770,331,Greedy Independent Cover,331.0,331,331
tree,770,331,Sorted ListLeft,376.1,366,385
tree,770,331,Sorted ListRight,634.58,621,648
tree,770,331,DFS,487.0,487,487
tree,775,331,Maximum Degree Greedy,343.74333333333334,338,349
tree,775,331,Greedy Independent Cover,331.0,331,331
tree,775,331,Sorted ListLeft,374.36,364,385
tree,775,331,Sorted ListRight,638.37,625,648
tree,775,331,DFS,489.0,489,489
tree,780,337,Maximum Degree Greedy,347.12333333333333,341,354
tree,780,337,Greedy Independent Cover,337.0,337,337
tree,780,337,Sorted ListLeft,376.6166666666667,369,386
tree,780,337,Sorted ListRight,642.8033333333333,632,657
tree,780,337,DFS,492.0,492,492
tree,785,336,Maximum Degree Greedy,348.13666666666666,342,355
tree,785,336,Greedy Independent Cover,336.0,336,336
tree,785,336,Sorted ListLeft,379.2033333333333,368,390
tree,785,336,Sorted ListRight,645.35,635,655
tree,785,336,DFS,496.0,496,496
tree,790,334,Maximum Degree Greedy,348.8666666666667,342,355
tree,790,334,Greedy Independent Cover,334.0,334,334
tree,790,334,Sorted ListLeft,384.0733333333333,376,394
tree,790,334,Sorted ListRight,650.8033333333333,637,663
tree,790,334,DFS,500.0,500,500
