Graph,Nodes,Optimal_Size,Heuristic,Average_Size,Best_Size,Worst_Size
barabasi_albert,155,64,DFS,86.0,86,86
barabasi_albert,160,128,Maximum Degree Greedy,135.66333333333333,132,140
barabasi_albert,160,128,Greedy Independent Cover,129.92,128,138
barabasi_albert,160,128,Sorted ListLeft,149.62333333333333,149,151
barabasi_albert,160,128,Sorted ListRight,159.0,159,159
barabasi_albert,160,128,DFS,151.0,151,151
barabasi_albert,160,65,Maximum Degree Greedy,66.99333333333334,66,69
barabasi_albert,160,65,Greedy Independent Cover,65.02333333333333,65,66
barabasi_albert,160,65,Sorted ListLeft,72.06,71,73
barabasi_albert,160,65,Sorted ListRight,157.0,157,157
barabasi_albert,160,65,DFS,88.0,88,88
barabasi_albert,165,132,Maximum Degree Greedy,134.88666666666666,133,140
barabasi_albert,165,132,Greedy Independent Cover,132.12333333333333,132,135
barabasi_albert,165,132,Sorted ListLeft,149.0,149,149
barabasi_albert,165,132,Sorted ListRight,164.0,164,164
barabasi_albert,165,132,DFS,158.0,158,158
barabasi_albert,165,68,Maximum Degree Greedy,70.77,70,72
barabasi_albert,165,68,Greedy Independent Cover,68.00666666666666,68,69
barabasi_albert,165,68,Sorted ListLeft,73.97,73,75
barabasi_albert,165,68,Sorted ListRight,162.0,162,162
barabasi_albert,165,68,DFS,90.0,90,90
barabasi_albert,170,136,Maximum Degree Greedy,136.04333333333332,136,137
barabasi_albert,170,136,Greedy Independent Cover,137.01666666666668,136,141
barabasi_albert,170,136,Sorted ListLeft,159.01333333333332,158,160
barabasi_albert,170,136,Sorted ListRight,169.0,169,169
barabasi_albert,170,136,DFS,164.0,164,164
barabasi_albert,170,70,Maximum Degree Greedy,72.26,71,75
barabasi_albert,170,70,Greedy Independent Cover,70.0,70,70
barabasi_albert,170,70,Sorted ListLeft,75.48333333333333,74,77
barabasi_albert,170,70,Sorted ListRight,167.0,167,167
barabasi_albert,170,70,DFS,95.0,95,95
barabasi_albert,175,140,Maximum Degree Greedy,141.37333333333333,140,144
barabasi_albert,175,140,Greedy Independent Cover,140.15333333333334,140,141
barabasi_albert,175,140,Sorted ListLeft,163.86,161,167
barabasi_albert,175,140,Sorted ListRight,174.0,174,174
barabasi_albert,175,140,DFS,166.0,166,166
barabasi_albert,175,71,Maximum Degree Greedy,74.19333333333333,72,77
barabasi_albert,175,71,Greedy Independent Cover,71.0,71,71
barabasi_albert,175,71,Sorted ListLeft,77.57666666666667,75,80
barabasi_albert,175,71,Sorted ListRight,171.48666666666668,171,172
barabasi_albert,175,71,DFS,99.0,99,99
barabasi_albert,180,144,Maximum Degree Greedy,146.0,144,149
barabasi_albert,180,144,Greedy Independent Cover,149.28666666666666,148,152
barabasi_albert,180,144,Sorted ListLeft,168.63333333333333,168,169
barabasi_albert,180,144,Sorted ListRight,179.0,179,179
barabasi_albert,180,144,DFS,171.0,171,171
barabasi_albert,180,75,Maximum Degree Greedy,76.74,75,79
barabasi_albert,180,75,Greedy Independent Cover,75.0,75,75
barabasi_albert,180,75,Sorted ListLeft,81.06333333333333,79,83
barabasi_albert,180,75,Sorted ListRight,177.03333333333333,176,178
barabasi_albert,180,75,DFS,104.0,104,104
barabasi_albert,185,148,Maximum Degree Greedy,149.87666666666667,148,154
barabasi_albert,185,148,Greedy Independent Cover,148.10666666666665,148,150
barabasi_albert,185,148,Sorted ListLeft,172.0,172,172
barabasi_albert,185,148,Sorted ListRight,184.0,184,184
barabasi_albert,185,148,DFS,178.0,178,178
barabasi_albert,185,77,Maximum Degree Greedy,79.43666666666667,77,82
barabasi_albert,185,77,Greedy Independent Cover,77.01,77,78
barabasi_albert,185,77,Sorted ListLeft,84.0,82,86
barabasi_albert,185,77,Sorted ListRight,181.47,181,182
barabasi_albert,185,77,DFS,108.0,108,108
barabasi_albert,190,152,Maximum Degree Greedy,153.89333333333335,153,156
barabasi_albert,190,152,Greedy Independent Cover,152.0,152,152
barabasi_albert,190,152,Sorted ListLeft,177.48,177,178
barabasi_albert,190,152,Sorted ListRight,189.0,189,189
barabasi_albert,190,152,DFS,181.0,181,181
barabasi_albert,190,79,Maximum Degree Greedy,81.44333333333333,79,85
barabasi_albert,190,79,Greedy Independent Cover,79.01,79,80
barabasi_albert,190,79,Sorted ListLeft,87.02666666666667,85,89
barabasi_albert,190,79,Sorted ListRight,187.05333333333334,186,188
barabasi_albert,190,79,DFS,111.0,111,111
barabasi_albert,195,156,Maximum Degree Greedy,163.37666666666667,159,168
barabasi_albert,195,156,Greedy Independent Cover,156.58,156,157
barabasi_albert,195,156,Sorted ListLeft,186.74,186,187
barabasi_albert,195,156,Sorted ListRight,194.0,194,194
barabasi_albert,195,156,DFS,190.0,190,190
barabasi_albert,195,79,Maximum Degree Greedy,80.96,79,84
barabasi_albert,195,79,Greedy Independent Cover,79.02,79,80
barabasi_albert,195,79,Sorted ListLeft,87.0,85,89
barabasi_albert,195,79,Sorted ListRight,191.69666666666666,191,192
barabasi_albert,195,79,DFS,111.0,111,111
barabasi_albert,200,160,Maximum Degree Greedy,160.26333333333332,160,163
barabasi_albert,200,160,Greedy Independent Cover,163.3,160,170
barabasi_albert,200,160,Sorted ListLeft,187.0,187,187
barabasi_albert,200,160,Sorted ListRight,199.0,199,199
barabasi_albert,200,160,DFS,191.0,191,191
barabasi_albert,200,81,Maximum Degree Greedy,82.79,81,86
barabasi_albert,200,81,Greedy Independent Cover,81.02333333333333,81,82
